"Certaines données sont associées à l'ancienne version du formulaire incendie. Consultez la documentation pour plus d'informations."
"Nombre d'incendies suivant les critères de sélection : 4393"
"Critères de sélection =>";"Date de première alerte, de : 2022-01-01 00:00:00";"Date de première alerte, jusqu'à : 2022-12-31 23:59:00";"France entière";"Type de feu : F"
Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Origine de l'alerte";"Moyens de première intervention";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Surface de feu à l'arrivée des secours > 0,1 ha";"Voie carrossable la plus proche";"Activité ou habitation la plus proche";"Type de peuplement";"Connaissance de la cause";"Source de l'enquête";Nature;"Intervention de l'équipe RCCI";"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Hygrométrie (%)";"Vitesse moyenne du vent (Km/h)";"Direction du vent";"Température (°C)";Commentaire;"Précision de la donnée";"Présence d'un contour valide"
2022;7241;"61";"61501";"Verrières";"2022-07-24 16:26:00";"Indéterminé";;180000;0;;20000;;;20000;0;160000;160000;"Estimées";;;;;;;;;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;18222;"30";"30295";"Saint-Quentin-la-Poterie";"2022-07-24 16:37:00";"Indéterminé";;512700;302700;;;;;;;;210000;;;"2";"3";"4";"Probable";"Coordinateur";"Malveillance";;;;;;;;;;;"";"Non"
2022;12473;"41";"41279";"Villedieu-le-Château";"2022-07-24 16:46:00";"Indéterminé";;23000;3000;;0;;;0;0;20000;20000;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;23341;"50";"50616";"Le Val-Saint-Père";"2022-07-24 16:51:00";"Indéterminé";;20000;0;;;;;20000;0;0;0;"Estimées";;;;;;"Coordinateur";"Naturelle";;"Non";;;;;;;;"feu de végétation présumé";"";"Non"
2022;17449;"2B";"2B314";"Santo-Pietro-di-Tenda";"2022-07-24 16:52:00";"Indéterminé";;500;;;;;;;;;;;;;;;"Certaine";"Sapeur-pompier";"Malveillance";;;;;;;;;;;"";"Non"
2022;21739;"30";"30337";"Vallabrix";"2022-07-24 17:05:00";"Indéterminé";;54745;10000;44745;;;;;;;;;;"2";"3";"4";"Probable";"Coordinateur";"Accidentelle";;;;;;;;;;;"";"Non"
2022;6017;"27";"27613";"Saint-Vincent-du-Boulay";"2022-07-24 17:47:00";"Indéterminé";;300;0;;300;;;300;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;6528;"56";"56054";"Erdeven";"2022-07-24 21:38:00";"Indéterminé";;15;0;;15;;;15;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;7240;"61";"61067";"Bures";"2022-07-24 21:56:11";"Indéterminé";;400000;0;;400000;;;400000;0;;;;;;;;;;"Malveillance";;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;5180;"90";"90008";"Bavilliers";"2022-07-24 22:49:00";"Indéterminé";;20;0;;20;;;20;0;0;0;"Estimées";;;;;;"Coordinateur";"Involontaire (particulier)";;;;;;;;;;;"";"Non"
2022;5306;"29";"29016";"Brasparts";"2022-07-24 23:28:00";"Indéterminé";;19170000;19170000;;0;;;0;0;0;0;"Mesurées";;;;;;;;;;;;;;;;;;"";"Non"
2022;12367;"31";"31073";"Bondigoux";"2022-07-25 01:12:00";"Indéterminé";;25000;25000;;0;;;0;0;0;0;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;21547;"84";"84065";"Lauris";"2022-07-25 01:35:00";"Population";"3";500;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;11664;"33";"33185";"Génissac";"2022-07-25 01:38:00";"Indéterminé";;225;75;;0;;;0;;;150;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;12475;"41";"41267";"Vallières-les-Grandes";"2022-07-25 02:22:00";"Indéterminé";;1;0;;1;;;1;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;17464;"2A";"2A062";"Carbuccia";"2022-07-25 05:36:00";"Indéterminé";"3";2;;2;;;;;;;;;;"4";"3";"1";;;;"Oui";;;;;;;;;;"";"Non"
2022;21548;"84";"84087";"Orange";"2022-07-25 06:46:00";"Population";"3";5;5;;;;;;;;;;;;;"2";;;;;;;;;;;;;;"";"Non"
2022;17480;"04";"04045";"Céreste";"2022-07-25 07:16:00";"Population";"3";900;900;;;;;;;;;;;;;;"Certaine";"Sapeur-pompier";"Accidentelle";"Non";;;;;;;;;;"";"Non"
2022;12368;"31";"31093";"Le Burgaud";"2022-07-25 11:00:00";"Indéterminé";;5000;5000;;0;;;0;0;0;0;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;19098;"13";"13086";"Roquevaire";"2022-07-25 11:24:00";"Population";"3";400;400;;;;;;;;;;"Non";"2";"2";"1";"Certaine";"Coordinateur";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;19100;"13";"13084";"La Roque-d'Anthéron";"2022-07-25 12:05:00";"Population";"3";405;405;;;;;;;;;;"Non";"2";"2";"1";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;17933;"66";"66150";"Prats-de-Mollo-la-Preste";"2022-07-25 12:18:00";"Population";"5";10;10;;;;;;;;;;"Non";"3";"3";"5";"Inconnue";;;"Non";;;;;54;17;"NE";27;;"";"Non"
2022;3824;"35";"35085";"Combourg";"2022-07-25 13:56:00";"Indéterminé";;40;0;;40;;;40;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;2579;"21";"21359";"Lucey";"2022-07-25 14:00:00";"Indéterminé";;1000;1000;;0;;;0;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;2108;"52";"52488";"Thivet";"2022-07-25 14:03:00";"Indéterminé";;75000;15000;;0;;;0;0;60000;60000;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;17934;"66";"66141";"Pia";"2022-07-25 14:22:00";"Population";"3";15000;;;;;;;;;15000;;"Oui";"1";"2";"6";"Inconnue";;;"Non";;;;;61;21;"O";26;;"";"Non"
2022;3119;"15";"15141";"Neussargues en Pinatelle";"2022-07-25 14:28:00";"Indéterminé";;200;200;;0;;;0;0;0;0;"Mesurées";;;;;;"Coordinateur";"Malveillance";;;;;;;;;;;"";"Non"
2022;6576;"56";"56248";"Surzur";"2022-07-25 14:45:00";"Indéterminé";;10;0;;10;;;10;0;0;0;"Estimées";;;;;;"Sapeur-pompier";"Involontaire (travaux)";;;;;;;;;;;"";"Non"
2022;2096;"71";"71155";"Cronat";"2022-07-25 14:54:00";"Indéterminé";;100;0;;100;;;100;0;0;0;"Estimées";;;;;;"Forestier";"Malveillance";;;;;;;;;;;"";"Non"
2022;7239;"61";"61375";"Boischampré";"2022-07-25 15:03:17";"Indéterminé";;2000;0;;2000;;;2000;0;;;;;;;;;;"Malveillance";;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;2164;"58";"58232";"Saint-Benin-d'Azy";"2022-07-25 15:39:00";"Indéterminé";;10000;750;;0;;;0;0;9250;9250;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;6577;"56";"56159";"Pleucadeuc";"2022-07-25 15:44:00";"Indéterminé";;1;0;;1;;;1;0;0;0;"Estimées";;;;;;"Sapeur-pompier";"Involontaire (travaux)";;;;;;;;;;;"";"Non"
2022;7238;"61";"61344";"Rânes";"2022-07-25 16:15:22";"Indéterminé";;1500;0;;1500;;;1500;0;;;;;;;;;;"Malveillance";;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;9155;"38";"38424";"Saint-Maurice-en-Trièves";"2022-07-25 16:18:00";"Indéterminé";;400;0;;400;;;400;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;7237;"61";"61008";"Aube";"2022-07-25 16:33:05";"Indéterminé";;35000;0;;35000;;;35000;0;;;;;;;;;;"Malveillance";;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;17297;"30";"30269";"Saint-Jean-du-Gard";"2022-07-25 16:59:00";"Population";;142;142;;;;;;;;;;;"1";"3";"4";"Certaine";"Coordinateur";"Naturelle";;;;;;;;;;;"";"Non"
2022;19099;"13";"13060";"Meyreuil";"2022-07-25 17:09:00";"Population";"3";100;100;;;;;;;;;;"Non";"2";"2";"1";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;17308;"34";"34173";"Montpeyroux";"2022-07-25 17:11:00";"Population";"2";7199;;7199;;;;;;;;;;"1";"3";"1";"Certaine";"Coordinateur";"Naturelle";"Non";;;;;;;;;;"";"Non"
2022;17450;"2B";"2B315";"Santo-Pietro-di-Venaco";"2022-07-25 17:19:00";"Indéterminé";;30;;;;;;;;;;;;;;;"Certaine";"Sapeur-pompier";"Malveillance";;;;;;;;;;;"";"Non"
2022;7236;"61";"61440";"Saint-Ouen-sur-Iton";"2022-07-25 18:03:27";"Indéterminé";;100000;0;;100000;;;100000;0;;;;;;;;;;"Malveillance";;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;7235;"61";"61309";"Perche en Nocé";"2022-07-25 18:22:15";"Indéterminé";;2000;0;;2000;;;2000;0;;;;;;;;;;"Malveillance";;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;7234;"61";"61429";"Charencey";"2022-07-25 18:26:12";"Indéterminé";;2500;0;;2500;;;2500;0;;;;;;;;;;"Malveillance";;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;10960;"40";"40151";"Lesgor";"2022-07-25 20:03:00";"Indéterminé";;10000;10000;;0;;;0;;;0;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;8413;"38";"38561";"Viriville";"2022-07-25 21:11:00";"Indéterminé";;50;0;;50;;;50;0;0;0;"Estimées";;;;;;"Sapeur-pompier";"Naturelle";;;;;;;;;;;"";"Non"
2022;7704;"45";"45004";"Amilly";"2022-07-25 21:54:00";"Indéterminé";;50;50;;0;;;0;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;9440;"16";"16251";"Oriolles";"2022-07-25 21:59:00";"Indéterminé";;13000;13000;;;;;;;;;"Estimées";"Oui";;;;"Inconnue";;;"Non";"Non";;;;;;;;;"";"Non"
2022;9345;"44";"44006";"Assérac";"2022-07-25 22:14:00";"Indéterminé";;600;0;;600;;;600;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;19102;"13";"13037";"La Fare-les-Oliviers";"2022-07-25 22:27:00";"Population";"3";4000;4000;;;;;;;;;;"Non";"2";"2";"1";"Certaine";"Coordinateur";"Accidentelle";"Oui";;;;;;;;;;"";"Non"
2022;19101;"13";"13037";"La Fare-les-Oliviers";"2022-07-25 22:30:00";"Population";"3";3000;3000;;;;;;;;;;"Non";"2";"2";"1";"Certaine";"Coordinateur";"Accidentelle";"Oui";;;;;;;;;;"";"Non"
2022;17830;"07";"07341";"Villeneuve-de-Berg";"2022-07-25 22:39:00";"Population";"3";8000;;;;;;;;;;;"Oui";"2";"1";"1";"Certaine";"Sapeur-pompier";"Involontaire (particulier)";;;;;;;;;;;"";"Non"
2022;19103;"13";"13112";"Velaux";"2022-07-25 23:15:00";"Population";"3";800;800;;;;;;;;;;"Non";"2";"2";"1";"Certaine";"Coordinateur";"Accidentelle";"Oui";;;;;;;;;;"";"Non"
2022;19104;"13";"13037";"La Fare-les-Oliviers";"2022-07-26 01:33:00";"Population";"3";2000;2000;;;;;;;;;;"Non";"2";"2";"1";"Certaine";"Coordinateur";"Accidentelle";"Oui";;;;;;;;;;"";"Non"
2022;17316;"34";"34036";"Le Bosc";"2022-07-26 03:14:00";"Population";;834;;834;;;;;;;;;;"4";"3";"1";"Probable";"Coordinateur";"Malveillance";"Oui";;;;;;;;;;"";"Non"
2022;17935;"66";"66014";"Baixas";"2022-07-26 04:52:00";"Population";"3";15000;;15000;;;;;;;;;"Oui";"1";"3";"1";"Probable";"Sapeur-pompier";"Malveillance";"Non";;;;;59;27;"NO";23;;"";"Non"
2022;17700;"34";"34241";"Saint-Bauzille-de-la-Sylve";"2022-07-26 10:32:00";"Population";"3";9518000;;9518000;;;;;;;;;;"3";"3";"1";"Probable";"Coordinateur";"Malveillance";"Oui";;;;;;;;;;"";"Non"
2022;18490;"11";"11145";"Fleury";"2022-07-26 10:50:00";"Indéterminé";;500;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;2168;"43";"43262";"Vieille-Brioude";"2022-07-26 10:53:00";"Indéterminé";;400;0;;400;;;400;0;0;0;"Estimées";;;;;;"Coordinateur";"Involontaire (particulier)";;;;;;;;;;;"";"Non"
2022;20978;"26";"26106";"La Coucourde";"2022-07-26 11:26:00";"Indéterminé";;30000;5300;;;;;;;;24700;;;"1";"2";"5";"Certaine";"Forestier";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;17938;"66";"66136";"Perpignan";"2022-07-26 12:50:00";"Population";"3";10000;;;;;;;;;10000;;"Oui";"4";"2";"6";"Probable";"Sapeur-pompier";"Malveillance";"Non";;;;;37;28;"NO";29;;"";"Non"
2022;6658;"32";"32345";"La Romieu";"2022-07-26 12:58:00";"Indéterminé";;300;0;;300;;;300;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;17853;"83";"83057";"Flassans-sur-Issole";"2022-07-26 13:22:00";"Population";"3";1200;1200;;;;;;;;;;"Non";"4";"3";"3";"Probable";"Forestier";"Involontaire (particulier)";"Oui";;;;;25;25;"O";36;;"";"Non"
2022;17701;"34";"34007";"Aigues-Vives";"2022-07-26 13:38:00";"Population";"2";588;588;;;;;;;;;;;"4";"3";"4";"Probable";"Coordinateur";"Involontaire (travaux)";"Non";;;;;;;;;;"";"Non"
2022;19106;"13";"13001";"Aix-en-Provence";"2022-07-26 13:43:00";"Population";"3";500;500;;;;;;;;;;"Non";"2";"2";"1";"Certaine";"Coordinateur";"Involontaire (particulier)";"Oui";;;;;;;;;;"";"Non"
2022;17482;"04";"04171";"Rougon";"2022-07-26 14:13:00";"Population";"1";8444900;1261600;7183300;;;;;;;;;;"2";"2";;"Inconnue";;;"Oui";;;;;;;;;;"";"Non"
2022;7233;"61";"61067";"Bures";"2022-07-26 14:35:21";"Indéterminé";;3000;0;;3000;;;3000;0;;;;;;;;;;"Malveillance";;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;7232;"61";"61429";"Charencey";"2022-07-26 14:51:10";"Indéterminé";;100000;0;;100000;;;100000;0;;;;;;;;;;"Malveillance";;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;18491;"11";"11133";"Fajac-en-Val";"2022-07-26 15:23:00";"Indéterminé";;14398;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;2256;"43";"43216";"Saint-Paulien";"2022-07-26 16:02:00";"Indéterminé";;100;0;;100;;;100;0;0;0;"Estimées";;;;;;"Coordinateur";"Involontaire (particulier)";;;;;;;;;;;"";"Non"
2022;6021;"27";"27238";"Ferrières-Haut-Clocher";"2022-07-26 17:06:00";"Indéterminé";;3;0;;3;;;3;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;17716;"06";"06144";"La Tour";"2022-07-26 17:12:00";"Population";"5";4000;;4000;;;;;;;;;"Oui";"3";"3";"1";"Certaine";"Sapeur-pompier";"Naturelle";;;;;;;;;;;"";"Non"
2022;19109;"13";"13032";"Éguilles";"2022-07-26 17:14:00";"Population";"3";200;200;;;;;;;;;;"Non";"2";"2";"1";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;23247;"50";"50041";"La Hague";"2022-07-26 17:19:03";"Indéterminé";;4;0;;;;;4;0;0;0;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;18144;"34";"34116";"Grabels";"2022-07-26 17:37:00";"Population";"2";12341;;12341;;;;;;;;;"Oui";"4";"1";"1";"Certaine";"Coordinateur";"Accidentelle";"Non";;;;;;;;;;"";"Non"
2022;7231;"61";"61418";"Saint-Mard-de-Réno";"2022-07-26 17:55:14";"Indéterminé";;100000;0;;100000;;;100000;0;;;;;;;;;;"Malveillance";;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;17702;"34";"34321";"Valergues";"2022-07-26 18:09:00";"Population";"3";3863;;3863;;;;;;;;;;"1";"3";"1";"Probable";"Coordinateur";"Malveillance";"Non";;;;;;;;;;"";"Non"
2022;17703;"34";"34329";"Vendres";"2022-07-26 18:10:00";"Population";"3";138560;;138560;;;;;;;;;;;;;"Probable";"Coordinateur";"Malveillance";"Non";;;;;;;;;;"";"Non"
2022;19107;"13";"13106";"Septèmes-les-Vallons";"2022-07-26 18:22:00";"Population";"3";100;100;;;;;;;;;;"Non";"2";"2";"1";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;19108;"13";"13118";"Coudoux";"2022-07-26 18:32:00";"Population";"3";500;500;;;;;;;;;;"Non";"2";"2";"1";"Probable";"Coordinateur";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;7230;"61";"61429";"Charencey";"2022-07-26 19:21:45";"Indéterminé";;4000;0;;4000;;;4000;0;;;;;;;;;;"Malveillance";;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;7229;"61";"61230";"Longny les Villages";"2022-07-26 19:31:16";"Indéterminé";;1000000;0;;1000000;;;1000000;0;;;;;;;;;;"Malveillance";;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;23343;"50";"50066";"Jullouville";"2022-07-26 20:25:00";"Indéterminé";;20000;0;;;;;20000;0;0;0;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;9348;"44";"44184";"Saint-Nazaire";"2022-07-26 21:23:00";"Indéterminé";;8;0;;8;;;8;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;17705;"34";"34221";"Puéchabon";"2022-07-26 21:50:00";"Population";"2";154863;;154863;;;;;;;;;;"4";"3";"1";"Probable";"Coordinateur";"Malveillance";"Oui";;;;;;;;;;"";"Non"
2022;6985;"72";"72260";"Ruaudin";"2022-07-26 22:07:00";"Indéterminé";;500;500;;0;;;0;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;17832;"07";"07329";"Valgorge";"2022-07-26 22:23:00";"Population";"3";10000;;10000;;;;;;;;;"Non";"4";"3";"1";"Inconnue";;;;;;;;;10;"N";25;;"";"Non"
2022;19111;"13";"13098";"Saint-Mitre-les-Remparts";"2022-07-27 00:13:00";"Population";"3";100;100;;;;;;;;;;"Non";"2";"2";"1";"Certaine";"Coordinateur";"Malveillance";"Oui";;;;;;;;;;"";"Non"
2022;18376;"34";"34268";"Saint-Jean-de-la-Blaquière";"2022-07-27 00:47:00";"Population";"3";245;245;;;;;;;;;;"Non";"1";"2";"1";"Certaine";"Sapeur-pompier";"Malveillance";"Oui";;;;;;;;;;"";"Non"
2022;18148;"34";"34268";"Saint-Jean-de-la-Blaquière";"2022-07-27 00:47:00";"Population";"3";36607;;36607;;;;;;;;;"Oui";"1";"2";"1";"Certaine";"Coordinateur";"Malveillance";"Oui";;;;;;;;;;"";"Non"
2022;10914;"40";"40267";"Saint-Justin";"2022-07-27 02:02:00";"Indéterminé";;3000;3000;;0;;;0;;;0;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;18147;"34";"34262";"Saint-Guiraud";"2022-07-27 02:06:00";"Population";"3";588;0;588;;;;;;;;;"Non";"4";"3";"1";"Probable";"Coordinateur";"Malveillance";"Oui";;;;;;;;;;"";"Non"
2022;10852;"40";"40304";"Soorts-Hossegor";"2022-07-27 02:32:00";"Indéterminé";;100;100;;0;;;0;;;0;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;17940;"66";"66069";"Espira-de-l'Agly";"2022-07-27 05:24:00";"Population";"3";18600;;18600;;;;;;;;;"Oui";"1";"3";"1";"Probable";"Sapeur-pompier";"Malveillance";"Oui";;;;;41;17;"NO";25;;"";"Non"
2022;18145;"34";"34177";"Murles";"2022-07-27 09:20:00";"Population";"3";218;0;218;;;;;;;;;"Non";"4";"3";"1";"Certaine";"Coordinateur";"Accidentelle";"Non";;;;;;;;;;"";"Non"
2022;4952;"39";"39097";"Champagnole";"2022-07-27 09:26:00";"Indéterminé";;500;0;;500;;;500;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;19110;"13";"13040";"Fuveau";"2022-07-27 09:26:00";"Population";"3";100;100;;;;;;;;;;"Non";"2";"2";"1";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;17483;"04";"04102";"Le Lauzet-Ubaye";"2022-07-27 09:39:00";"Population";"1";150;150;;;;;;;;;;;;;;"Certaine";"Sapeur-pompier";"Naturelle";"Non";;;;;;;;;;"";"Non"
2022;17848;"07";"07145";"Lussas";"2022-07-27 09:43:00";"Population";"3";11200800;4059400;6879500;;;;;;;261900;;"Oui";"4";"3";"1";"Certaine";"Coordinateur";"Malveillance";;;;;;;;;35;;"";"Non"
2022;17515;"2A";"2A041";"Bonifacio";"2022-07-27 10:00:00";"Indéterminé";"3";300;;300;;;;;;;;;;"4";"3";"1";"Probable";"Sapeur-pompier";"Malveillance";"Oui";;;;;;;;;;"";"Non"
2022;17834;"07";"07077";"Darbres";"2022-07-27 10:31:00";"Population";"3";180000;60000;120000;;;;;;;;;"Oui";"1";"3";"1";"Certaine";"Coordinateur";"Malveillance";;;;;;;25;"E";35;;"";"Non"
2022;4075;"35";"35049";"Cancale";"2022-07-27 10:50:00";"Indéterminé";;2;0;;2;;;2;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;7228;"61";"61043";"Berd'huis";"2022-07-27 11:24:10";"Indéterminé";;10000;0;;10000;;;10000;0;;;;;;;;;;"Malveillance";;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;17836;"07";"07254";"Saint-Julien-du-Serre";"2022-07-27 11:26:00";"Population";"3";10000;;;;;;;;;;;"Oui";"2";"2";"5";"Inconnue";;;;;;;;;30;"N";30;;"";"Non"
2022;6535;"56";"56149";"Noyal-Muzillac";"2022-07-27 11:44:00";"Indéterminé";;500;0;;500;;;500;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;18146;"34";"34235";"Rosis";"2022-07-27 12:16:00";"Population";"2";4869;4869;;;;;;;;;;"Oui";"1";"3";"1";"Probable";"Coordinateur";"Naturelle";"Non";;;;;;;;;;"";"Non"
2022;17484;"04";"04004";"Allemagne-en-Provence";"2022-07-27 12:17:00";"Population";"1";600;600;;;;;;;;;;;"4";"3";"3";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;6081;"27";"27148";"La Chapelle-Gauthier";"2022-07-27 12:42:00";"Indéterminé";;3050;0;;3050;;;50;3000;0;3000;"Estimées";;;;;;;;;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;6539;"56";"56254";"Trédion";"2022-07-27 13:24:00";"Indéterminé";;2000;0;;2000;;;2000;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;7227;"61";"61061";"Bretoncelles";"2022-07-27 13:59:01";"Indéterminé";;150000;0;;150000;;;150000;0;;;;;;;;;;"Malveillance";;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;18516;"11";"11170";"Gruissan";"2022-07-27 14:10:00";"Indéterminé";;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;5009;"44";"44186";"Sainte-Pazanne";"2022-07-27 14:29:00";"Indéterminé";;10000;0;;10000;;;10000;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;4750;"60";"60005";"Acy-en-Multien";"2022-07-27 14:40:00";"Indéterminé";;8500;0;;8500;;;8500;0;0;0;"Mesurées";;;;;;;;;;;;;;;;;;"";"Non"
2022;8412;"38";"38384";"Saint-Étienne-de-Saint-Geoirs";"2022-07-27 14:55:00";"Indéterminé";;150;0;;150;;;150;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;19112;"13";"13022";"Cassis";"2022-07-27 15:32:00";"Population";"3";2900;2900;;;;;;;;;;"Non";"2";"2";"1";"Probable";"Coordinateur";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;18533;"11";"11102";"Couffoulens";"2022-07-27 15:41:00";"Indéterminé";;1500;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;5105;"09";"09242";"Raissac";"2022-07-27 15:54:00";"Indéterminé";;50000;0;;50000;;;30000;20000;0;20000;"Mesurées";;;;;;;;;;;;;;;;;;"";"Non"
2022;5309;"29";"29276";"Sibiril";"2022-07-27 15:58:00";"Indéterminé";;300;0;;300;;;300;0;0;0;"Estimées";;;;;;"Coordinateur";"Malveillance";;;;;;;;;;;"";"Non"
2022;11678;"33";"33376";"Saint-Aubin-de-Médoc";"2022-07-27 17:06:00";"Indéterminé";;300;300;;0;;;0;;;0;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;18517;"11";"11370";"Salles-d'Aude";"2022-07-27 17:36:00";"Indéterminé";;5000;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;7226;"61";"61241";"La Madeleine-Bouvet";"2022-07-27 18:06:25";"Indéterminé";;1000;0;;1000;;;1000;0;;;;;;;;;;"Malveillance";;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;3258;"42";"42195";"Sail-sous-Couzan";"2022-07-27 18:35:00";"Indéterminé";;20000;0;;20000;;;20000;0;0;0;"Mesurées";;;;;;"Sapeur-pompier";"Involontaire (travaux)";;;;;;;;;;;"";"Non"
2022;17706;"34";"34116";"Grabels";"2022-07-27 18:57:00";"Population";"3";48226;;48226;;;;;;;;;;"4";"1";"1";"Certaine";"Coordinateur";"Accidentelle";"Non";;;;;;;;;;"";"Non"
2022;2366;"37";"37261";"Tours";"2022-07-27 18:58:00";"Indéterminé";;100;0;;100;;;100;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;6092;"27";"27238";"Ferrières-Haut-Clocher";"2022-07-27 19:12:00";"Indéterminé";;5;0;;5;;;5;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;7225;"61";"61007";"Athis-Val de Rouvre";"2022-07-27 19:14:49";"Indéterminé";;10000;0;;10000;;;10000;0;;;;;;;;;;"Malveillance";;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;6542;"56";"56030";"Camoël";"2022-07-27 20:23:00";"Indéterminé";;15000;0;;15000;;;15000;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;19113;"13";"13026";"Châteauneuf-les-Martigues";"2022-07-27 20:48:00";"Population";"3";5;5;;;;;;;;;;"Non";"2";"2";"1";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;6599;"56";"56009";"Bangor";"2022-07-27 22:39:00";"Indéterminé";;2;0;;2;;;2;0;0;0;"Mesurées";;;;;;"Sapeur-pompier";"Involontaire (particulier)";;;;;;;;;;;"";"Non"
2022;17707;"34";"34279";"Saint-Nazaire-de-Ladarez";"2022-07-27 22:52:00";"Population";"3";1802;;1802;;;;;;;;;;"4";"3";;"Probable";"Coordinateur";"Malveillance";"Non";;;;;;;;;;"";"Non"
2022;8408;"38";"38373";"Saint-Cassien";"2022-07-27 23:30:00";"Indéterminé";;100;0;;100;;;100;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
